car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,manufacture,engine,Seats,company
Tata Zest Revotron 1.2 XT,316778.0,112613,Petrol,Manual,2014,2393,6,Tata
Honda City i VTEC V,864429.0,55802,Petrol,Manual,2017,1956,5,Honda
MG Hector Sharp CVT,2385234.0,11081,Petrol,Automatic,2021,1995,5,MG
Hyundai i20 1.4 Sportz,787919.0,82177,Diesel,Manual,2018,1461,5,Hyundai
Honda City i DTEC SV,567785.0,66357,Diesel,Manual,2014,1461,5,Honda
Hyundai i20 Magna,249664.0,60228,Petrol,Manual,2010,998,5,Hyundai
Hyundai Xcent 1.2 Kappa AT SX Option,480536.0,89337,Petrol,Automatic,2015,1495,6,Hyundai
Toyota Innova Crysta 2.4 GX 8 STR,2590604.0,20713,Diesel,Manual,2021,1198,7,Toyota
MG Hector Plus Sharp Diesel MT,1646979.0,49268,Diesel,Manual,2020,2982,7,MG
BMW X1 sDrive20d,1185234.0,128428,Diesel,Automatic,2013,2982,5,BMW
Nissan Terrano XV 110 PS,591946.0,133451,Diesel,Manual,2015,1197,5,Nissan
Renault Pulse RxL,221476.0,104419,Diesel,Manual,2012,2198,5,Renault
Maruti Zen Estilo VXI BSIV,224161.0,67301,Petrol,Manual,2011,796,5,Maruti
Hyundai Accent GLE,154362.0,100636,Petrol,Manual,2008,998,7,Hyundai
Mahindra KUV 100 mFALCON G80 K6 Plus,453691.0,38934,Petrol,Manual,2016,1462,5,Mahindra
Toyota Fortuner 4x2 4 Speed AT,1553020.0,91653,Diesel,Automatic,2013,1497,5,Toyota
Toyota Fortuner 4x4 MT,1394630.0,151441,Diesel,Manual,2013,1197,5,Toyota
Maruti Baleno 1.2 Zeta,804026.0,52045,Petrol,Manual,2019,1364,5,Maruti
Mahindra XUV700 MX Diesel,1672483.0,4248,Diesel,Manual,2022,1498,5,Mahindra
Maruti Alto LXi,142281.0,147432,Petrol,Manual,2010,1498,5,Maruti
Maruti Alto K10 VXI AGS Optional,418791.0,28244,Petrol,Automatic,2017,1497,5,Maruti
Maruti Ertiga VXI,1055033.0,44458,Petrol,Manual,2019,1197,5,Maruti
Honda City 1.5 S MT,338255.0,71456,Petrol,Manual,2009,1120,5,Honda
Hyundai Grand i10 Sportz,434899.0,38765,Petrol,Manual,2015,1199,5,Hyundai
Toyota Etios GD,383892.0,135571,Diesel,Manual,2012,1493,5,Toyota
Honda Amaze E i-Dtech,495302.0,113005,Diesel,Manual,2015,1199,5,Honda
Kia Seltos HTX G,1738255.0,8062,Petrol,Manual,2020,1956,7,Kia
Hyundai Aura SX,908724.0,6071,Petrol,Manual,2022,2755,5,Hyundai
Hyundai Grand i10 CRDi Asta,522147.0,65072,Diesel,Manual,2014,1461,5,Hyundai
Tata Altroz XT,934228.0,29507,Petrol,Manual,2020,999,5,Tata
Hyundai Verna CRDi SX,344966.0,372588,Diesel,Manual,2010,1451,5,Hyundai
Honda Jazz 1.2 VX i VTEC,664429.0,24959,Petrol,Manual,2016,1591,6,Honda
Renault KWID 1.0 RXT Optional,434899.0,39265,Petrol,Manual,2018,1451,7,Renault
Tata Harrier XT plus 2020-2022,2241610.0,21699,Diesel,Manual,2021,2494,5,Tata
Toyota Innova Crysta 2.8 GX AT BSIV,1989261.0,85911,Diesel,Automatic,2018,2993,5,Toyota
Mahindra Verito 1.5 D4 BSIII,304697.0,117132,Diesel,Manual,2012,1248,5,Mahindra
Renault KWID 1.0 RXT,343624.0,50455,Petrol,Manual,2017,1061,5,Renault
MG Hector Sharp AT BSIV,2146308.0,13471,Petrol,Automatic,2021,1396,5,MG
Hyundai Creta 1.6 SX,1272483.0,36104,Petrol,Manual,2018,998,5,Hyundai
MG Hector Plus Sharp Hybrid MT,2322147.0,7943,Petrol,Manual,2021,1248,5,MG
Toyota Innova 2.5 GX (Diesel) 7 Seater,1016107.0,83474,Diesel,Manual,2014,1198,8,Toyota
BMW 5 Series 525d Sedan,1198657.0,84218,Diesel,Automatic,2010,2498,7,BMW
Maruti Swift Dzire LDI,457718.0,91065,Diesel,Manual,2015,1248,7,Maruti
Hyundai Creta 1.4 CRDi S,1026845.0,164798,Diesel,Manual,2016,936,5,Hyundai
Maruti Celerio VXI CNG,575838.0,48660,Cng,Manual,2020,1896,5,Maruti
Maruti Ritz VDi,315436.0,154958,Diesel,Manual,2012,1396,5,Maruti
Honda Amaze E i-VTEC,369127.0,95989,Petrol,Manual,2016,2400,5,Honda
Mahindra Xylo E8,273825.0,152308,Diesel,Manual,2009,1086,5,Mahindra
Maruti Ertiga VDI,555704.0,127831,Diesel,Manual,2012,1956,5,Maruti
Mahindra XUV500 W8 FWD,704697.0,164428,Diesel,Manual,2013,796,7,Mahindra
Chevrolet Beat Diesel PS,374496.0,60205,Diesel,Manual,2016,2982,5,Chevrolet
Skoda New Laura L and K AT,328859.0,234805,Diesel,Automatic,2008,1950,5,Skoda
Tata Indigo LX TDI BSIII,273825.0,223926,Diesel,Manual,2015,4367,7,Tata
Volvo S 80 D5,1100671.0,83694,Diesel,Automatic,2012,2998,5,Volvo
Jeep Compass 2.0 Sport,1865771.0,42035,Diesel,Manual,2019,1248,5,Jeep
Maruti Alto 800 LXI CNG,514093.0,28350,Cng,Manual,2020,1197,5,Maruti
Toyota Fortuner 4x2 AT,1782550.0,105427,Diesel,Automatic,2014,796,5,Toyota
Maruti Swift VDI,570469.0,66000,Diesel,Manual,2014,2184,5,Maruti
Hyundai i10 Magna,416107.0,23000,Petrol,Manual,2015,2179,5,Hyundai
Maruti Alto LXi,201342.0,65000,Petrol,Manual,2009,1198,5,Maruti
Audi Q3 35 TDI Quattro Premium Plus,1979865.0,76000,Diesel,Automatic,2016,1498,5,Audi
Maruti Estilo LXI,167785.0,90000,Petrol,Manual,2009,998,5,Maruti
Tata Tiago 1.2 Revotron XZ Plus,590604.0,25000,Petrol,Manual,2019,1399,5,Tata
Nissan X-Trail Comfort,228187.0,110000,Diesel,Manual,2006,998,5,Nissan
Mahindra XUV500 W8 2WD,550335.0,110000,Diesel,Manual,2014,1396,5,Mahindra
Honda City i-DTEC V,872483.0,110000,Diesel,Manual,2017,993,5,Honda
Maruti Wagon R LXI Avnace Edition,389261.0,80000,Petrol,Manual,2015,1399,5,Maruti
Hyundai i20 1.4 CRDi Era,187919.0,100000,Diesel,Manual,2011,1061,5,Hyundai
Ford Aspire 1.5 TDCi Trend,469798.0,127000,Diesel,Manual,2015,796,5,Ford
Maruti Ignis 1.2 Delta BSIV,577181.0,50000,Petrol,Manual,2018,1498,7,Maruti
Hyundai i20 1.2 Magna,214765.0,87000,Petrol,Manual,2010,1199,5,Hyundai
Ford Figo Diesel LXI,335570.0,90000,Diesel,Manual,2013,1498,5,Ford
Toyota Corolla Executive (HE),255033.0,120000,Petrol,Manual,2008,1248,5,Toyota
Honda City V MT Diesel,1475167.0,25000,Diesel,Manual,2021,1405,5,Honda
Tata Tiago 1.2 Revotron XZ,335570.0,40000,Petrol,Manual,2017,1499,5,Tata
Honda Amaze S i-DTEC,738255.0,100000,Diesel,Manual,2018,1199,5,Honda
Maruti Swift ZDI Plus,845637.0,90000,Diesel,Manual,2019,1598,5,Maruti
Maruti Celerio VDi,302013.0,50000,Diesel,Manual,2015,1198,5,Maruti
Maruti Swift ZDI Plus,778523.0,90000,Diesel,Manual,2019,1799,5,Maruti
Ford Aspire Titanium Diesel,872483.0,90000,Diesel,Manual,2022,998,5,Ford
Hyundai Creta 1.4 E Plus,1221476.0,40000,Diesel,Manual,2018,1198,7,Hyundai
Tata Tiago 1.2 Revotron XM,523489.0,35000,Petrol,Manual,2019,1498,7,Tata
Chevrolet Optra 1.6 LS Petrol,147651.0,70000,Petrol,Manual,2008,1497,5,Chevrolet
Volkswagen Polo 1.2 MPI Comfortline,362416.0,90000,Petrol,Manual,2014,1493,5,Volkswagen
Maruti Wagon R LXI,563758.0,50000,Petrol,Manual,2019,814,5,Maruti
Honda Amaze E i-Dtech,456375.0,25000,Diesel,Manual,2014,1896,5,Honda
Mahindra Marazzo M2 BSIV,1006711.0,110000,Diesel,Manual,2019,2179,5,Mahindra
Mahindra TUV 300 T6,744966.0,80000,Diesel,Manual,2017,1364,5,Mahindra
Maruti SX4 S Cross Zeta DDiS 200 SH,1087248.0,126000,Diesel,Manual,2017,1197,5,Maruti
Honda Amaze E i-Dtech,429530.0,82000,Diesel,Manual,2013,1968,7,Honda
Hyundai EON LPG Era Plus Option,295302.0,50000,Lpg,Manual,2018,1047,5,Hyundai
Honda Amaze S CVT Petrol BSIV,791946.0,80000,Petrol,Automatic,2019,1047,5,Honda
Mahindra Scorpio LX BSIV,1140939.0,40000,Diesel,Manual,2012,1061,5,Mahindra
Toyota Etios VD,308724.0,142000,Diesel,Manual,2011,1498,5,Toyota
Hyundai Grand i10 Magna,590604.0,34000,Petrol,Manual,2016,2179,5,Hyundai
Skoda Octavia Elegance 2.0 TDI AT,906040.0,181000,Diesel,Automatic,2014,1196,5,Skoda
Tata Tigor 1.05 Revotorq XZ Option,644295.0,70000,Diesel,Manual,2019,993,5,Tata
Tata Tigor 1.05 Revotorq XZ Option,644295.0,70000,Diesel,Manual,2019,1451,5,Tata
Maruti Ertiga ZDI,604026.0,120000,Diesel,Manual,2012,1248,5,Maruti
Maruti Wagon R VXI Minor,147651.0,40000,Petrol,Manual,2007,1193,5,Maruti
Skoda Rapid 1.5 TDI AT Ambition,1006711.0,80000,Diesel,Automatic,2015,814,5,Skoda
MG Hector Sharp DCT,2348993.0,40000,Petrol,Automatic,2021,1197,5,MG
Maruti Baleno Delta Diesel,716778.0,95700,Diesel,Manual,2018,1197,5,Maruti
Tata Indica GLS,161073.0,38332,Petrol,Manual,2007,1498,5,Tata
Hyundai EON Magna Plus,335570.0,35000,Petrol,Manual,2015,1498,5,Hyundai
Hyundai Grand i10 1.2 Kappa Sportz Option,483221.0,50000,Petrol,Manual,2018,1497,8,Hyundai
Maruti Alto K10 VXI,469798.0,35000,Petrol,Manual,2016,998,5,Maruti
Ford Freestyle Ambiente Petrol BSIV,570469.0,40000,Petrol,Manual,2018,1248,5,Ford
Maruti Swift VXI,409395.0,50000,Petrol,Manual,2013,2494,5,Maruti
Maruti Swift Dzire Tour 1.2 S STD CNG,818791.0,40000,Cng,Manual,2019,1498,5,Maruti
Kia Seltos Anniversary Edition IVT,2214765.0,31000,Petrol,Automatic,2020,1248,5,Kia
Maruti Wagon R VXi BSII,228187.0,80000,Petrol,Manual,2011,1461,5,Maruti
Maruti SX4 S Cross Zeta DDiS 200 SH,1020134.0,70000,Diesel,Manual,2018,1197,7,Maruti
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,550335.0,120000,Diesel,Manual,2011,1248,5,Toyota
Honda Jazz VX Diesel,953020.0,50000,Diesel,Manual,2019,1582,5,Honda
Maruti Wagon R VXI BS IV,322147.0,50000,Petrol,Manual,2013,2179,5,Maruti
Honda Civic 1.8 S MT,187919.0,85000,Petrol,Manual,2008,1396,5,Honda
Maruti Swift VDI BSIV,570469.0,80000,Diesel,Manual,2016,1248,7,Maruti
Renault Duster 85PS Diesel RxL,637583.0,73000,Diesel,Manual,2015,1248,5,Renault
Hyundai i10 Magna 1.2 iTech SE,241610.0,60000,Petrol,Manual,2013,1248,5,Hyundai
Maruti Swift Dzire LDI,401342.0,120000,Diesel,Manual,2013,1248,5,Maruti
Hyundai Creta 1.6 CRDi SX,1006711.0,100000,Diesel,Manual,2015,1364,7,Hyundai
Hyundai i20 1.4 CRDi Sportz,373154.0,120000,Diesel,Manual,2012,998,5,Hyundai
Maruti Swift Dzire VDi,389261.0,80000,Diesel,Manual,2012,1405,5,Maruti
Maruti Ertiga SHVS VDI,892617.0,60000,Diesel,Manual,2017,1582,5,Maruti
Toyota Etios Liva GD,355704.0,80000,Diesel,Manual,2013,1582,5,Toyota
Toyota Etios VX,255033.0,80500,Petrol,Manual,2011,998,5,Toyota
Toyota Innova Crysta 2.4 G MT BSIV,1812080.0,90000,Diesel,Manual,2017,814,5,Toyota
Tata Indigo LX (TDI) BS-III,241610.0,60000,Diesel,Manual,2014,998,5,Tata
Hyundai Creta 1.6 CRDi SX,979865.0,100000,Diesel,Manual,2015,1248,5,Hyundai
Hyundai Creta 1.6 CRDi SX,979865.0,100000,Diesel,Manual,2015,1461,5,Hyundai
Maruti Wagon R LXI DUO BS IV,335570.0,80000,Lpg,Manual,2012,998,8,Maruti
Honda City VTEC,161073.0,10000,Petrol,Manual,2008,1461,5,Honda
Hyundai EON LPG Magna Plus,248322.0,60000,Lpg,Manual,2012,1298,5,Hyundai
Maruti Alto K10 2010-2014 VXI,241610.0,70000,Petrol,Manual,2013,796,5,Maruti
Hyundai i10 Magna,201342.0,110000,Petrol,Manual,2012,796,5,Hyundai
Maruti Ritz VDi,288590.0,72000,Diesel,Manual,2011,1368,5,Maruti
Renault Duster 85PS Diesel RxL,489932.0,63000,Diesel,Manual,2014,1341,5,Renault
Maruti Wagon R LXI,516778.0,50000,Petrol,Manual,2019,1197,5,Maruti
Mahindra Verito Vibe 1.5 dCi D6,322147.0,100000,Diesel,Manual,2015,1197,5,Mahindra
Maruti Swift Dzire VXi,234899.0,80000,Petrol,Manual,2009,796,5,Maruti
Maruti Omni E MPI STD BSIV,308724.0,70000,Petrol,Manual,2018,1498,5,Maruti
Maruti Alto 800 LXI,416107.0,35000,Petrol,Manual,2020,1497,5,Maruti
Jeep Compass 1.4 Longitude Option BSIV,1928859.0,50000,Petrol,Automatic,2018,999,5,Jeep
Hyundai i20 1.2 Magna,261744.0,100000,Petrol,Manual,2010,799,4,Hyundai
Hyundai i20 1.2 Magna,261744.0,90000,Petrol,Manual,2010,1197,5,Hyundai
Maruti Alto LXi,161073.0,70000,Petrol,Manual,2012,2179,5,Maruti
Honda City i-DTEC V,872483.0,110000,Diesel,Manual,2017,998,5,Honda
Honda City GXi,174496.0,90000,Petrol,Manual,2006,998,5,Honda
Ford Ecosport 1.0 Ecoboost Titanium,632214.0,80769,Petrol,Manual,2015,1197,5,Ford
Volkswagen Polo Diesel Comfortline 1.2L,389261.0,47700,Diesel,Manual,2013,1248,5,Volkswagen
Renault KWID RXL,281879.0,40000,Petrol,Manual,2016,1197,5,Renault
Maruti Baleno Delta,872483.0,20000,Petrol,Manual,2021,1248,5,Maruti
Tata Safari Storme Explorer Edition,456375.0,110000,Diesel,Manual,2013,999,5,Tata
Maruti Alto K10 LXI CNG,295302.0,50000,Cng,Manual,2014,1248,5,Maruti
Tata Manza Aqua Quadrajet BS IV,241610.0,120000,Diesel,Manual,2012,1998,5,Tata
Maruti Ritz ZXi,201342.0,110000,Petrol,Manual,2009,2487,5,Maruti
Maruti Swift Dzire VDI,838926.0,40000,Diesel,Manual,2018,1995,5,Maruti
Maruti Swift Dzire LDI,469798.0,100000,Diesel,Manual,2015,1950,5,Maruti
Audi Q5 40 TDI Premium Plus,6006711.0,27000,Diesel,Automatic,2020,1950,5,Audi
Audi A4 30 TFSI Premium Plus,2919463.0,99125,Petrol,Automatic,2017,1998,5,Audi
BMW 5 Series 530i M Sport,6946308.0,46000,Petrol,Automatic,2019,1499,5,BMW
Lexus ES 300h,5335570.0,68000,Petrol,Automatic,2017,1968,5,Lexus
BMW 5 Series 520d Luxury Line,7348993.0,40500,Diesel,Automatic,2021,1598,5,BMW
Mercedes-Benz GLC 300 4MATIC,5872483.0,27000,Petrol,Automatic,2018,2143,5,Mercedes-Benz
Mercedes-Benz GLC 220d 4MATIC,7885906.0,18000,Diesel,Automatic,2020,2143,5,Mercedes-Benz
Mercedes-Benz C-Class Progressive C 220d,5872483.0,40200,Diesel,Automatic,2020,1998,5,Mercedes-Benz
Mini 3 DOOR Cooper S,5872483.0,4200,Petrol,Automatic,2018,2143,5,Mini
Ford Ecosport 1.5 Ti VCT MT Titanium BSIV,1174496.0,51000,Petrol,Manual,2018,1186,5,Ford
Audi A6 35 TDI Technology,2651006.0,60100,Diesel,Automatic,2015,1197,5,Audi
Renault Duster Petrol RxL,1067114.0,30000,Petrol,Manual,2018,1061,5,Renault
Mercedes-Benz C-Class C 220 CDI Avantgarde,3993288.0,71000,Diesel,Automatic,2018,999,5,Mercedes-Benz
Mercedes-Benz GLE 250d,6140939.0,46100,Diesel,Automatic,2017,1086,5,Mercedes-Benz
BMW X3 xDrive 30i Luxury Line,8288590.0,18000,Petrol,Automatic,2021,1396,5,BMW
Hyundai Xcent 1.2 CRDi E Plus,574496.0,60694,Diesel,Manual,2018,1198,5,Hyundai
Maruti Swift Dzire VXI,503355.0,38536,Petrol,Manual,2015,998,5,Maruti
Renault KWID 1.0 RXT Optional AT 2016-2019,456375.0,4956,Petrol,Automatic,2018,1199,5,Renault
Hyundai Santro Xing GLS,202684.0,112753,Petrol,Manual,2012,998,5,Hyundai
Hyundai i20 1.4 CRDi Sportz,328859.0,135966,Diesel,Manual,2012,998,5,Hyundai
Ford Ecosport 1.5 Diesel Trend Plus BSIV,816107.0,60730,Diesel,Manual,2017,998,5,Ford
Honda Amaze SX i-VTEC,506040.0,35128,Petrol,Manual,2015,1248,7,Honda
Maruti Wagon R LXI,369127.0,93688,Petrol,Manual,2014,2143,5,Maruti
Honda Amaze S Petrol,469798.0,118424,Petrol,Manual,2014,2982,7,Honda
Maruti Wagon R VXI,503355.0,9256,Petrol,Manual,2017,1497,5,Maruti
Maruti Wagon R LXI,335570.0,90098,Petrol,Manual,2013,1197,5,Maruti
Maruti Wagon R LXI BS IV,178523.0,54363,Petrol,Manual,2010,1498,5,Maruti
Maruti Swift VDI,685906.0,53139,Diesel,Manual,2018,998,5,Maruti
Mercedes-Benz C-Class C 220 CDI BE Avantgare,1224161.0,73873,Diesel,Automatic,2012,796,5,Mercedes-Benz
Tata Nexon 1.5 Revotorq XZ Plus,1020134.0,34346,Diesel,Manual,2019,1396,5,Tata
Toyota Fortuner 4x4 MT,1416107.0,99934,Diesel,Manual,2012,1197,5,Toyota
Hyundai Creta S,1661744.0,12748,Petrol,Manual,2021,1197,5,Hyundai
Maruti Wagon R VXI 1.2,625503.0,9006,Petrol,Manual,2019,998,5,Maruti
Mahindra Bolero B6,1230872.0,28600,Diesel,Manual,2020,1199,5,Mahindra
Maruti Wagon R CNG LXI Opt,789261.0,8876,Cng,Manual,2021,796,5,Maruti
Maruti Alto 800 CNG LXI,225503.0,60613,Cng,Manual,2013,998,5,Maruti
Hyundai i20 1.4 Magna Executive,700671.0,56939,Diesel,Manual,2017,998,5,Hyundai
Hyundai Grand i10 Magna,418791.0,80628,Petrol,Manual,2015,999,5,Hyundai
Maruti Swift VXI,787919.0,9535,Petrol,Manual,2021,1197,5,Maruti
Maruti Wagon R LXI CNG,281879.0,68616,Cng,Manual,2012,1396,5,Maruti
Honda Amaze V Petrol BSIV,872483.0,33000,Petrol,Manual,2018,796,7,Honda
Maruti Alto 800 LXI,252348.0,4972,Petrol,Manual,2015,1198,5,Maruti
Maruti Wagon R LXI CNG,581208.0,34088,Cng,Manual,2019,1591,5,Maruti
Maruti Wagon R Stingray LXI,338255.0,54890,Petrol,Manual,2013,2494,5,Maruti
Nissan Magnite XL,734228.0,25166,Petrol,Manual,2021,1396,5,Nissan
Maruti Swift VXI,794630.0,32714,Petrol,Manual,2020,998,5,Maruti
Hyundai i20 Sportz 1.4 CRDi,604026.0,75000,Diesel,Manual,2014,1086,5,Hyundai
Honda Amaze VX i-Vtech,507382.0,37083,Petrol,Manual,2014,1047,5,Honda
Hyundai Creta 1.6 SX Option Executive,1786577.0,7322,Petrol,Manual,2019,796,5,Hyundai
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,782550.0,276459,Diesel,Manual,2014,2179,7,Toyota
Hyundai Creta 1.4 E Plus,1092617.0,64179,Diesel,Manual,2018,1248,7,Hyundai
Maruti Wagon R LXI BS IV,370469.0,41347,Petrol,Manual,2015,998,5,Maruti
Hyundai Santro Sportz BSIV,606711.0,15845,Petrol,Manual,2019,1248,5,Hyundai
Maruti Swift Dzire VXI 1.2,718120.0,20185,Petrol,Manual,2017,1248,5,Maruti
Tata Tigor XZ Plus Diesel,801342.0,38207,Diesel,Manual,2019,998,5,Tata
Mahindra Scorpio VLX 2WD BSIV,738255.0,70000,Diesel,Manual,2014,1197,5,Mahindra
Maruti Swift VDI,420134.0,89414,Diesel,Manual,2013,1197,5,Maruti
Maruti Wagon R LXI BS IV,370469.0,69420,Petrol,Manual,2015,1586,5,Maruti
Maruti Ertiga SHVS ZDI Plus,971812.0,68143,Diesel,Manual,2017,1493,5,Maruti
Maruti Celerio LXI Optional,395973.0,40479,Petrol,Manual,2017,1497,7,Maruti
Hyundai Santro Xing GL LPG,148993.0,45912,Lpg,Manual,2010,796,5,Hyundai
Maruti Ritz LXI,213422.0,82441,Petrol,Manual,2010,799,5,Maruti
Maruti Swift VXI,367785.0,78801,Petrol,Manual,2013,3198,5,Maruti
Maruti SX4 Vxi BSIV,230872.0,83083,Petrol,Manual,2010,2987,5,Maruti
Kia Seltos HTX Plus D,1779865.0,35157,Diesel,Manual,2019,793,5,Kia
Maruti Vitara Brezza VDi,838926.0,75000,Diesel,Manual,2016,1248,5,Maruti
Honda City 1.5 S MT,456375.0,75000,Petrol,Manual,2011,1086,6,Honda
Maruti Alto 800 LXI,348993.0,72000,Petrol,Manual,2015,1197,7,Maruti
Datsun RediGO S,315436.0,73000,Petrol,Manual,2016,1364,5,Datsun
Ford Endeavour 3.2 Titanium AT 4X4,2791946.0,103988,Diesel,Automatic,2016,1198,8,Ford
Mercedes-Benz S-Class S 300,1602684.0,151374,Petrol,Automatic,2011,1498,5,Mercedes-Benz
Maruti Celerio VDi,410738.0,79977,Diesel,Manual,2016,796,7,Maruti
Fiat Avventura MULTIJET Emotion,547651.0,51490,Diesel,Manual,2015,796,7,Fiat
Hyundai i10 Magna 1.1L,373154.0,19967,Petrol,Manual,2014,1396,5,Hyundai
Hyundai i20 Sportz 1.2,581208.0,88581,Petrol,Manual,2015,2179,5,Hyundai
Toyota Etios Cross 1.4L GD,488590.0,111810,Diesel,Manual,2014,2179,5,Toyota
Mahindra KUV 100 NXT D75 K2,515436.0,35893,Diesel,Manual,2018,1197,5,Mahindra
Honda BR-V i-DTEC VX MT,970469.0,65370,Diesel,Manual,2017,998,7,Honda
Maruti Alto 800 LXI,271140.0,48816,Petrol,Manual,2015,1248,5,Maruti
Maruti Omni E MPI STD BSIV,285906.0,73200,Petrol,Manual,2018,1493,5,Maruti
Tata Indigo LX BSIV,174496.0,152903,Diesel,Manual,2014,1956,5,Tata
Tata New Safari DICOR 2.2 EX 4x2,310067.0,153332,Diesel,Manual,2011,1396,5,Tata
Tata New Safari DICOR 2.2 EX 4x2,277852.0,55198,Diesel,Manual,2009,1462,5,Tata
Maruti Baleno Delta,834899.0,10239,Petrol,Manual,2019,1248,7,Maruti
Maruti Wagon R VXI,702013.0,3261,Petrol,Manual,2020,1461,5,Maruti
Maruti Vitara Brezza VDi,881879.0,94088,Diesel,Manual,2017,1197,5,Maruti
Kia Seltos HTK Plus AT D,1659060.0,27371,Diesel,Automatic,2019,1248,5,Kia
Tata New Safari XT Plus,2408053.0,72558,Diesel,Manual,2021,1193,5,Tata
Maruti Ciaz Sigma BSIV,962416.0,17221,Petrol,Manual,2019,1396,5,Maruti
Maruti Swift VDI BSIV,689932.0,28654,Diesel,Manual,2017,1199,7,Maruti
Renault Duster 85PS Diesel RxL Optional,469798.0,119202,Diesel,Manual,2014,1197,5,Renault
Hyundai i10 Magna 1.2,204026.0,55077,Petrol,Manual,2009,1497,5,Hyundai
Maruti Ertiga SHVS VDI Limited Edition,824161.0,74022,Diesel,Manual,2017,2179,5,Maruti
Tata Zest Revotron 1.2T XE,205369.0,22065,Petrol,Manual,2014,1248,5,Tata
Skoda Rapid 1.5 TDI AT Ambition Plus,604026.0,104656,Diesel,Automatic,2015,1461,5,Skoda
Hyundai i20 Asta 1.4 CRDi,587919.0,163925,Diesel,Manual,2015,998,5,Hyundai
Honda Jazz 1.2 V i VTEC,719463.0,23947,Petrol,Manual,2018,1248,5,Honda
Maruti Ignis 1.2 Delta BSIV,581208.0,44230,Petrol,Manual,2017,1969,7,Maruti
Honda City 1.5 V MT,422818.0,66131,Petrol,Manual,2011,1198,5,Honda
Mahindra XUV500 AT W10 FWD,1310067.0,124551,Diesel,Automatic,2017,1248,5,Mahindra
Maruti Swift Dzire LDi,240268.0,100271,Diesel,Manual,2009,2179,5,Maruti
Renault Duster 85PS Diesel RxL,508724.0,72403,Diesel,Manual,2013,1086,5,Renault
Maruti Wagon R LXI BS IV,229530.0,81422,Petrol,Manual,2011,1199,5,Maruti
Volvo XC60 Inscription D5 BSIV,7617449.0,13000,Diesel,Automatic,2019,1086,5,Volvo
Maruti Swift Dzire VDI,550335.0,60000,Diesel,Manual,2013,1364,5,Maruti
Mahindra XUV500 W11 Option AWD,2080536.0,30000,Diesel,Manual,2019,998,5,Mahindra
Hyundai Santro Xing GLS,228187.0,80000,Petrol,Manual,2008,1199,5,Hyundai
Chevrolet Beat LT,221476.0,80000,Petrol,Manual,2015,1086,5,Chevrolet
Hyundai i10 Sportz 1.1L,416107.0,60000,Petrol,Manual,2014,1596,5,Hyundai
Hyundai i10 Sportz,308724.0,90000,Petrol,Manual,2012,998,7,Hyundai
Toyota Etios Cross 1.4L GD,563758.0,130000,Diesel,Manual,2014,1196,5,Toyota
Honda Jazz 1.2 SV i VTEC,496644.0,138000,Petrol,Manual,2015,2179,7,Honda
Ford Fiesta 1.6 Duratec EXI Ltd,335570.0,70000,Petrol,Manual,2011,1956,5,Ford
Maruti Wagon R Stingray VXI,416107.0,50000,Petrol,Manual,2013,1248,5,Maruti
Ford Figo Petrol Titanium,194630.0,30000,Petrol,Manual,2010,1497,5,Ford
Maruti Swift ZDi,416107.0,100000,Diesel,Manual,2012,1248,5,Maruti
Mahindra XUV500 AT W10 AWD,1107382.0,76000,Diesel,Automatic,2015,1199,5,Mahindra
Maruti Wagon R VXI BS IV,532885.0,70000,Petrol,Manual,2014,1197,5,Maruti
Maruti SX4 S Cross Zeta DDiS 200 SH,1275167.0,60000,Diesel,Manual,2019,999,5,Maruti
Maruti Swift VDI,375838.0,120000,Diesel,Manual,2012,998,5,Maruti
Chevrolet Sail Hatchback Petrol LT ABS,308724.0,43727,Petrol,Manual,2012,1086,5,Chevrolet
Maruti Swift VVT VXI,604026.0,25000,Petrol,Manual,2014,1248,5,Maruti
Hyundai Xcent 1.2 VTVT SX,757046.0,20000,Petrol,Manual,2019,1150,5,Hyundai
Renault KWID 1.0 RXT,469798.0,35000,Petrol,Manual,2019,1197,5,Renault
Honda City 1.5 V MT,369127.0,60000,Petrol,Manual,2010,1373,5,Honda
Maruti Wagon R LXI BS IV,469798.0,70000,Petrol,Manual,2013,1248,5,Maruti
Hyundai Santro Sportz BSIV,539597.0,25000,Petrol,Manual,2019,998,7,Hyundai
Maruti Swift Dzire VDI,401342.0,93000,Diesel,Manual,2015,1199,5,Maruti
Maruti Swift RS VXI,503355.0,50000,Petrol,Manual,2014,2179,5,Maruti
Maruti Ciaz ZXi,704697.0,80000,Petrol,Manual,2015,1499,5,Maruti
Maruti Swift Dzire VDi,308724.0,87000,Diesel,Manual,2012,1248,5,Maruti
Maruti Wagon R LXI Avnace Edition,335570.0,60000,Petrol,Manual,2015,1197,5,Maruti
Volkswagen Polo Diesel Highline 1.2L,241610.0,120000,Diesel,Manual,2011,1462,5,Volkswagen
Hyundai Santro Sportz AMT BSIV,630872.0,30000,Petrol,Automatic,2019,1498,5,Hyundai
Tata Manza Aqua Quadrajet BS IV,469798.0,70000,Diesel,Manual,2013,1197,5,Tata
Ford Ecosport 1.5 Diesel Trend BSIV,872483.0,80000,Diesel,Manual,2017,1197,5,Ford
